totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass,countryCode,usageType,domain,isp
1,4,1741558673.0,True,False,0.0,0.0,139.0,3.0,91.0,122.0
8,1,1740475086.0,True,True,20.0,0.0,43.0,2.0,29.0,216.0
2,3,1738954790.0,True,True,20.0,0.0,34.0,3.0,191.0,218.0
5,2,1742806466.0,True,True,20.0,0.0,91.0,2.0,223.0,232.0
4,3,1742135993.0,False,False,0.0,0.0,36.0,2.0,90.0,28.0
1,9,1740430190.0,False,True,20.0,0.0,121.0,4.0,0.0,165.0
6,6,1735941446.0,False,False,0.0,0.0,118.0,3.0,50.0,52.0
3,9,1737197212.0,True,False,0.0,0.0,0.0,4.0,176.0,244.0
0,7,1740723002.0,False,False,0.0,0.0,137.0,4.0,68.0,219.0
3,0,1738339196.0,False,False,0.0,0.0,77.0,3.0,2.0,66.0
5,7,1743396028.0,False,True,20.0,0.0,111.0,1.0,57.0,87.0
6,4,1742454564.0,False,True,20.0,0.0,4.0,1.0,135.0,200.0
6,6,1740798436.0,True,True,20.0,0.0,26.0,4.0,79.0,246.0
6,0,1737522803.0,True,False,0.0,0.0,88.0,0.0,106.0,118.0
2,1,1741035546.0,False,False,0.0,0.0,71.0,4.0,58.0,94.0
5,0,1740413979.0,False,True,20.0,0.0,54.0,4.0,208.0,146.0
7,4,1736543139.0,False,False,0.0,0.0,12.0,4.0,80.0,49.0
3,5,1743527306.0,False,True,20.0,0.0,54.0,1.0,194.0,189.0
7,9,1739832101.0,False,True,20.0,0.0,130.0,1.0,55.0,121.0
1,8,1736849602.0,False,True,20.0,0.0,17.0,1.0,103.0,20.0
9,7,1738447842.0,False,False,0.0,0.0,18.0,4.0,60.0,35.0
8,6,1741922193.0,False,True,20.0,0.0,41.0,0.0,157.0,37.0
8,4,1736322489.0,False,False,0.0,0.0,110.0,1.0,226.0,9.0
7,2,1737666254.0,True,True,20.0,0.0,15.0,3.0,16.0,160.0
9,8,1738579054.0,False,False,0.0,0.0,107.0,3.0,114.0,86.0
9,4,1738350116.0,True,False,0.0,0.0,119.0,3.0,140.0,231.0
0,2,1737078141.0,True,True,20.0,0.0,31.0,2.0,4.0,80.0
1,2,1741006521.0,False,False,0.0,0.0,31.0,4.0,113.0,78.0
5,2,1743096404.0,False,False,0.0,0.0,69.0,3.0,22.0,227.0
9,5,1736414087.0,True,False,0.0,0.0,109.0,4.0,97.0,117.0
4,0,1742562398.0,True,True,20.0,0.0,124.0,3.0,234.0,124.0
8,3,1741617036.0,False,False,0.0,0.0,37.0,0.0,185.0,71.0
4,7,1741290373.0,True,True,20.0,0.0,60.0,4.0,167.0,130.0
1,2,1741030981.0,False,True,20.0,0.0,118.0,3.0,199.0,54.0
9,4,1741787493.0,False,False,0.0,0.0,139.0,1.0,133.0,153.0
3,1,1743107588.0,True,True,20.0,0.0,98.0,4.0,166.0,42.0
8,1,1738486270.0,False,True,20.0,0.0,49.0,2.0,23.0,134.0
0,6,1739416403.0,True,True,20.0,0.0,121.0,1.0,44.0,114.0
0,9,1735765393.0,False,True,20.0,0.0,133.0,1.0,178.0,190.0
6,2,1737894563.0,False,True,20.0,0.0,144.0,2.0,19.0,149.0
2,4,1737428759.0,True,False,0.0,0.0,44.0,1.0,71.0,74.0
9,2,1737763100.0,True,False,0.0,0.0,45.0,1.0,197.0,11.0
1,5,1741484582.0,False,True,20.0,0.0,76.0,3.0,59.0,64.0
8,9,1736238503.0,False,True,20.0,0.0,72.0,3.0,130.0,178.0
2,2,1738609849.0,True,False,0.0,0.0,96.0,4.0,172.0,109.0
1,7,1737822802.0,False,False,0.0,0.0,123.0,1.0,186.0,183.0
7,1,1742271802.0,True,False,0.0,0.0,25.0,1.0,64.0,47.0
9,2,1736576059.0,True,True,20.0,0.0,91.0,0.0,101.0,138.0
5,7,1741713067.0,True,True,20.0,0.0,101.0,3.0,75.0,43.0
5,7,1735680547.0,False,False,0.0,0.0,117.0,3.0,183.0,79.0
9,0,1736073690.0,True,True,20.0,0.0,103.0,3.0,230.0,67.0
6,7,1738907275.0,False,False,0.0,0.0,29.0,1.0,120.0,19.0
6,9,1739345856.0,True,False,0.0,0.0,58.0,2.0,98.0,89.0
5,1,1741815164.0,False,True,20.0,0.0,52.0,1.0,10.0,65.0
3,6,1739190106.0,False,False,0.0,0.0,14.0,2.0,138.0,0.0
8,5,1737065147.0,True,False,0.0,0.0,80.0,4.0,173.0,18.0
5,1,1743089959.0,True,False,0.0,0.0,5.0,1.0,161.0,48.0
3,4,1739142844.0,True,False,0.0,0.0,134.0,1.0,98.0,8.0
2,6,1739806071.0,False,False,0.0,0.0,127.0,1.0,231.0,139.0
3,7,1743066628.0,False,True,20.0,0.0,53.0,3.0,236.0,242.0
2,2,1738846671.0,False,False,0.0,0.0,134.0,3.0,40.0,61.0
1,0,1738616140.0,True,True,20.0,0.0,51.0,2.0,34.0,108.0
4,6,1740250181.0,True,True,20.0,0.0,2.0,2.0,212.0,58.0
1,4,1738818443.0,True,False,0.0,0.0,16.0,1.0,33.0,2.0
5,4,1736520644.0,True,False,0.0,0.0,70.0,2.0,179.0,174.0
2,6,1742622336.0,True,False,0.0,0.0,145.0,3.0,11.0,76.0
5,0,1739692047.0,False,True,20.0,0.0,13.0,2.0,9.0,234.0
9,7,1742286146.0,True,True,20.0,0.0,53.0,4.0,181.0,164.0
8,9,1742917982.0,False,True,20.0,0.0,15.0,3.0,42.0,151.0
0,4,1740518880.0,True,False,0.0,0.0,39.0,4.0,21.0,230.0
5,7,1741130528.0,True,False,0.0,0.0,26.0,2.0,17.0,240.0
8,9,1742030407.0,True,False,0.0,0.0,6.0,0.0,122.0,12.0
3,9,1741434119.0,True,False,0.0,0.0,125.0,1.0,117.0,99.0
1,4,1737562125.0,True,False,0.0,0.0,63.0,3.0,165.0,188.0
3,6,1737034261.0,False,True,20.0,0.0,55.0,4.0,121.0,210.0
0,9,1739455473.0,True,True,20.0,0.0,52.0,0.0,62.0,26.0
2,2,1736288119.0,False,True,20.0,0.0,32.0,0.0,72.0,29.0
9,1,1742373929.0,False,False,0.0,0.0,78.0,3.0,67.0,56.0
8,5,1742764569.0,False,False,0.0,0.0,23.0,3.0,87.0,59.0
9,4,1735950086.0,False,True,20.0,0.0,47.0,0.0,3.0,50.0
4,8,1738143672.0,True,False,0.0,0.0,125.0,1.0,48.0,184.0
5,9,1735838226.0,True,True,20.0,0.0,122.0,1.0,6.0,208.0
2,3,1738343391.0,True,False,0.0,0.0,19.0,4.0,9.0,13.0
4,2,1737860297.0,True,False,0.0,0.0,135.0,1.0,87.0,83.0
7,8,1736548297.0,True,False,0.0,0.0,98.0,0.0,35.0,186.0
5,7,1736292238.0,False,False,0.0,0.0,8.0,0.0,83.0,193.0
3,5,1738537095.0,True,True,20.0,0.0,7.0,2.0,202.0,68.0
1,0,1737096745.0,True,False,0.0,0.0,20.0,0.0,104.0,181.0
8,9,1743118307.0,False,True,20.0,0.0,50.0,1.0,158.0,3.0
0,0,1738819369.0,True,True,20.0,0.0,57.0,4.0,189.0,10.0
0,5,1737019564.0,True,True,20.0,0.0,115.0,2.0,109.0,211.0
3,2,1741810135.0,False,True,20.0,0.0,138.0,1.0,43.0,6.0
6,2,1736298965.0,True,True,20.0,0.0,6.0,4.0,100.0,133.0
0,5,1740258756.0,False,False,0.0,0.0,129.0,1.0,215.0,96.0
8,2,1743570477.0,False,True,20.0,0.0,43.0,2.0,235.0,84.0
3,9,1743203811.0,True,True,20.0,0.0,140.0,0.0,206.0,21.0
2,5,1736450818.0,False,True,20.0,0.0,25.0,2.0,12.0,225.0
0,4,1738504734.0,True,True,20.0,0.0,85.0,0.0,63.0,34.0
9,3,1740652889.0,True,True,20.0,0.0,122.0,2.0,96.0,179.0
3,7,1740817425.0,True,False,0.0,0.0,97.0,3.0,213.0,116.0
8,1,1743162724.0,False,True,20.0,0.0,51.0,1.0,125.0,119.0
9,6,1739719289.0,False,False,0.0,0.0,102.0,1.0,95.0,233.0
5,3,1741579613.0,False,True,20.0,0.0,134.0,3.0,94.0,113.0
5,1,1735929789.0,False,False,0.0,0.0,64.0,0.0,88.0,127.0
0,6,1739288002.0,False,False,0.0,0.0,2.0,1.0,56.0,70.0
9,0,1743575578.0,False,False,0.0,0.0,107.0,3.0,233.0,22.0
1,3,1741152889.0,False,False,0.0,0.0,35.0,1.0,139.0,168.0
5,8,1737053896.0,False,False,0.0,0.0,84.0,4.0,229.0,250.0
1,3,1740764349.0,False,False,0.0,0.0,98.0,0.0,224.0,236.0
2,2,1743133591.0,False,False,0.0,0.0,81.0,4.0,141.0,15.0
3,9,1739312136.0,False,True,20.0,0.0,64.0,0.0,10.0,152.0
4,9,1736987682.0,True,False,0.0,0.0,34.0,3.0,204.0,241.0
8,1,1736119058.0,False,True,20.0,0.0,50.0,0.0,53.0,159.0
3,2,1736519212.0,True,True,20.0,0.0,80.0,0.0,136.0,191.0
8,0,1738447222.0,True,True,20.0,0.0,23.0,3.0,123.0,81.0
9,9,1737394082.0,True,False,0.0,0.0,20.0,0.0,142.0,75.0
2,7,1737263503.0,True,True,20.0,0.0,93.0,1.0,214.0,103.0
7,0,1739103088.0,False,False,0.0,0.0,21.0,2.0,36.0,90.0
0,2,1741518309.0,True,False,0.0,0.0,87.0,3.0,63.0,214.0
8,2,1740318031.0,True,False,0.0,0.0,82.0,2.0,211.0,158.0
8,1,1741726694.0,True,True,20.0,0.0,138.0,3.0,222.0,40.0
9,4,1743434074.0,False,True,20.0,0.0,60.0,3.0,112.0,249.0
1,9,1741793265.0,True,False,0.0,0.0,10.0,4.0,218.0,253.0
3,2,1740200700.0,True,False,0.0,0.0,144.0,4.0,37.0,116.0
7,2,1737895002.0,False,False,0.0,0.0,105.0,0.0,54.0,91.0
6,7,1741211296.0,False,False,0.0,0.0,120.0,2.0,201.0,195.0
0,3,1738031386.0,False,True,20.0,0.0,30.0,3.0,102.0,197.0
4,3,1738164577.0,False,True,20.0,0.0,92.0,0.0,226.0,46.0
6,2,1737662499.0,False,True,20.0,0.0,17.0,1.0,32.0,51.0
3,0,1736474401.0,False,True,20.0,0.0,127.0,3.0,47.0,53.0
0,7,1736086172.0,False,True,20.0,0.0,66.0,1.0,15.0,204.0
8,0,1738965702.0,False,False,0.0,0.0,143.0,0.0,108.0,55.0
4,6,1740466152.0,False,False,0.0,0.0,141.0,4.0,137.0,7.0
1,4,1740280704.0,True,True,20.0,0.0,88.0,0.0,143.0,217.0
7,3,1742715010.0,False,False,0.0,0.0,131.0,1.0,65.0,150.0
1,3,1739788172.0,True,True,20.0,0.0,42.0,3.0,8.0,222.0
2,7,1736958205.0,True,False,0.0,0.0,83.0,2.0,102.0,206.0
9,5,1736127019.0,False,False,0.0,0.0,15.0,0.0,171.0,63.0
0,0,1738696652.0,False,False,0.0,0.0,10.0,3.0,128.0,155.0
1,9,1735701807.0,False,True,20.0,0.0,56.0,4.0,39.0,27.0
6,7,1739256818.0,False,True,20.0,0.0,53.0,4.0,26.0,85.0
9,1,1736404879.0,True,True,20.0,0.0,65.0,4.0,25.0,224.0
1,5,1738140659.0,True,False,0.0,0.0,17.0,3.0,150.0,41.0
5,8,1742581151.0,False,False,0.0,0.0,57.0,0.0,118.0,245.0
2,0,1741223228.0,True,False,0.0,0.0,22.0,3.0,132.0,229.0
3,5,1740913442.0,False,False,0.0,0.0,93.0,3.0,177.0,57.0
7,7,1740704772.0,True,False,0.0,0.0,64.0,2.0,52.0,162.0
2,9,1739699086.0,True,True,20.0,0.0,104.0,2.0,159.0,141.0
9,1,1737344793.0,False,True,20.0,0.0,146.0,0.0,127.0,221.0
5,4,1736483385.0,False,False,0.0,0.0,89.0,2.0,27.0,157.0
0,5,1735885686.0,True,True,20.0,0.0,36.0,4.0,31.0,156.0
6,4,1737405847.0,False,False,0.0,0.0,90.0,2.0,145.0,251.0
7,2,1737102844.0,True,False,0.0,0.0,86.0,4.0,119.0,45.0
7,3,1741023331.0,False,True,20.0,0.0,48.0,0.0,139.0,82.0
2,6,1738117691.0,False,False,0.0,0.0,123.0,3.0,24.0,111.0
9,3,1736357129.0,False,True,20.0,0.0,61.0,3.0,49.0,163.0
0,8,1739642398.0,False,True,20.0,0.0,85.0,2.0,193.0,201.0
8,9,1742747848.0,False,True,20.0,0.0,74.0,4.0,70.0,182.0
5,1,1736638759.0,False,False,0.0,0.0,68.0,1.0,89.0,72.0
8,4,1738256455.0,False,True,20.0,0.0,16.0,1.0,192.0,220.0
6,7,1742253821.0,True,False,0.0,0.0,139.0,1.0,155.0,226.0
0,4,1739003997.0,False,False,0.0,0.0,146.0,3.0,93.0,187.0
0,9,1739620368.0,True,False,0.0,0.0,38.0,3.0,5.0,172.0
5,7,1739772641.0,False,False,0.0,0.0,119.0,4.0,115.0,135.0
4,7,1743176576.0,True,False,0.0,0.0,144.0,2.0,131.0,177.0
8,8,1741215005.0,False,False,0.0,0.0,55.0,1.0,124.0,237.0
1,9,1737892818.0,False,False,0.0,0.0,36.0,4.0,220.0,110.0
7,5,1736434311.0,True,False,0.0,0.0,106.0,4.0,221.0,33.0
4,3,1741054165.0,False,True,20.0,0.0,93.0,2.0,148.0,120.0
1,2,1740234259.0,False,True,20.0,0.0,62.0,4.0,207.0,199.0
9,4,1738920613.0,False,False,0.0,0.0,39.0,2.0,85.0,209.0
5,5,1737220696.0,False,False,0.0,0.0,44.0,0.0,156.0,140.0
9,2,1738782145.0,False,True,20.0,0.0,128.0,2.0,196.0,44.0
7,1,1743097851.0,True,True,20.0,0.0,51.0,1.0,232.0,136.0
3,6,1738869594.0,False,True,20.0,0.0,75.0,1.0,30.0,38.0
1,4,1738768565.0,True,True,20.0,0.0,79.0,2.0,1.0,161.0
4,8,1737234971.0,True,True,20.0,0.0,12.0,0.0,182.0,212.0
1,2,1739409234.0,True,True,20.0,0.0,53.0,0.0,187.0,17.0
1,7,1736044073.0,True,False,0.0,0.0,8.0,1.0,126.0,30.0
5,5,1737878486.0,True,True,20.0,0.0,73.0,0.0,103.0,148.0
9,3,1739358610.0,True,True,20.0,0.0,96.0,4.0,45.0,125.0
8,8,1739570988.0,True,True,20.0,0.0,61.0,3.0,226.0,128.0
3,4,1737879366.0,True,True,20.0,0.0,14.0,4.0,69.0,106.0
5,9,1737567657.0,False,False,0.0,0.0,49.0,1.0,219.0,88.0
6,5,1742691725.0,True,False,0.0,0.0,130.0,0.0,188.0,32.0
5,8,1737922661.0,False,False,0.0,0.0,140.0,2.0,38.0,92.0
7,6,1740403043.0,True,False,0.0,0.0,73.0,3.0,104.0,176.0
3,4,1736186868.0,True,False,0.0,0.0,49.0,2.0,73.0,69.0
0,1,1736937575.0,False,False,0.0,0.0,126.0,1.0,3.0,126.0
6,3,1741980005.0,True,False,0.0,0.0,113.0,0.0,74.0,93.0
2,1,1741512221.0,False,False,0.0,0.0,95.0,2.0,152.0,213.0
5,2,1741268931.0,True,True,20.0,0.0,9.0,2.0,153.0,180.0
1,9,1736481000.0,False,True,20.0,0.0,105.0,3.0,86.0,100.0
8,2,1736388765.0,False,False,0.0,0.0,33.0,3.0,41.0,24.0
0,3,1741274574.0,True,False,0.0,0.0,60.0,0.0,180.0,198.0
5,5,1738553731.0,True,False,0.0,0.0,32.0,3.0,20.0,194.0
5,2,1742449306.0,True,True,20.0,0.0,58.0,2.0,160.0,203.0
4,9,1740211803.0,True,False,0.0,0.0,27.0,2.0,91.0,131.0
4,0,1739142571.0,False,False,0.0,0.0,129.0,1.0,77.0,77.0
0,0,1742015420.0,False,False,0.0,0.0,120.0,2.0,85.0,170.0
9,8,1740616783.0,False,False,0.0,0.0,60.0,0.0,147.0,98.0
4,8,1737578315.0,False,True,20.0,0.0,1.0,4.0,216.0,147.0
1,4,1740313749.0,False,False,0.0,0.0,132.0,1.0,107.0,145.0
6,8,1736181368.0,False,True,20.0,0.0,99.0,1.0,13.0,137.0
2,6,1742722917.0,False,True,20.0,0.0,132.0,0.0,61.0,192.0
3,8,1738917081.0,True,False,0.0,0.0,96.0,0.0,170.0,23.0
2,6,1742535080.0,True,True,20.0,0.0,88.0,3.0,200.0,215.0
2,8,1740053537.0,True,False,0.0,0.0,51.0,1.0,163.0,205.0
3,1,1739181540.0,True,True,20.0,0.0,32.0,3.0,105.0,207.0
4,7,1740162020.0,True,False,0.0,0.0,116.0,2.0,205.0,31.0
0,6,1741433343.0,True,True,20.0,0.0,112.0,1.0,162.0,143.0
3,5,1742941834.0,True,True,20.0,0.0,20.0,1.0,169.0,105.0
7,4,1743524569.0,True,False,0.0,0.0,133.0,4.0,76.0,112.0
9,3,1739652915.0,False,True,20.0,0.0,11.0,1.0,149.0,252.0
6,6,1740474075.0,True,False,0.0,0.0,26.0,2.0,184.0,102.0
8,2,1743065648.0,True,False,0.0,0.0,34.0,3.0,116.0,142.0
4,7,1737646508.0,True,True,20.0,0.0,143.0,3.0,168.0,4.0
9,1,1739664977.0,False,False,0.0,0.0,35.0,4.0,198.0,238.0
3,0,1738176753.0,True,False,0.0,0.0,74.0,2.0,129.0,129.0
7,1,1736332122.0,False,False,0.0,0.0,98.0,3.0,175.0,171.0
8,8,1738981659.0,False,False,0.0,0.0,136.0,0.0,7.0,123.0
6,4,1743242844.0,True,True,20.0,0.0,14.0,2.0,164.0,39.0
6,7,1742833166.0,False,True,20.0,0.0,94.0,2.0,228.0,228.0
4,2,1741661830.0,True,True,20.0,0.0,93.0,4.0,174.0,243.0
3,6,1735961123.0,True,False,0.0,0.0,136.0,3.0,85.0,104.0
9,1,1739881732.0,True,True,20.0,0.0,108.0,2.0,134.0,235.0
0,7,1740461540.0,False,True,20.0,0.0,118.0,3.0,151.0,73.0
9,6,1743223364.0,True,True,20.0,0.0,59.0,0.0,99.0,107.0
9,4,1740005178.0,True,False,0.0,0.0,127.0,4.0,209.0,97.0
6,3,1742384464.0,True,True,20.0,0.0,3.0,0.0,63.0,185.0
0,0,1740463767.0,False,False,0.0,0.0,74.0,4.0,139.0,115.0
0,4,1741353374.0,False,True,20.0,0.0,142.0,2.0,154.0,196.0
4,8,1740873028.0,False,True,20.0,0.0,28.0,4.0,28.0,223.0
8,9,1736906680.0,False,False,0.0,0.0,74.0,1.0,84.0,62.0
5,3,1736678797.0,True,True,20.0,0.0,120.0,3.0,116.0,25.0
2,8,1742021559.0,True,False,0.0,0.0,46.0,3.0,217.0,173.0
2,1,1739436618.0,False,False,0.0,0.0,61.0,1.0,18.0,247.0
6,3,1737120013.0,True,True,20.0,0.0,9.0,0.0,92.0,202.0
5,8,1737072079.0,False,False,0.0,0.0,81.0,1.0,210.0,175.0
8,3,1737447263.0,True,False,0.0,0.0,26.0,2.0,110.0,95.0
5,4,1742451660.0,True,False,0.0,0.0,66.0,2.0,146.0,154.0
4,7,1737286503.0,False,False,0.0,0.0,100.0,3.0,190.0,132.0
9,0,1736728324.0,False,True,20.0,0.0,35.0,2.0,227.0,1.0
6,0,1736027791.0,True,False,0.0,0.0,104.0,3.0,225.0,169.0
0,8,1739221326.0,False,False,0.0,0.0,0.0,1.0,82.0,36.0
6,8,1736327202.0,True,True,20.0,0.0,142.0,1.0,195.0,14.0
2,3,1741400271.0,True,True,20.0,0.0,142.0,1.0,203.0,239.0
8,1,1739322143.0,True,True,20.0,0.0,60.0,3.0,103.0,166.0
5,8,1737363621.0,True,False,0.0,0.0,114.0,1.0,78.0,16.0
8,3,1742569967.0,False,False,0.0,0.0,40.0,1.0,14.0,144.0
4,5,1740931354.0,True,False,0.0,0.0,115.0,0.0,46.0,60.0
6,0,1736910292.0,True,False,0.0,0.0,24.0,1.0,81.0,5.0
3,8,1742666806.0,True,True,20.0,0.0,143.0,2.0,111.0,43.0
6,4,1740661421.0,False,True,20.0,0.0,67.0,3.0,51.0,101.0
0,2,1737833107.0,True,False,0.0,0.0,39.0,0.0,144.0,248.0
6,3,1738352053.0,False,False,0.0,0.0,115.0,4.0,66.0,167.0
7,0,1743310181.0,False,False,0.0,0.0,139.0,3.0,91.0,122.0
4,8,1741769182.0,False,False,0.0,0.0,43.0,2.0,29.0,216.0
1,7,1743338446.0,False,True,20.0,0.0,34.0,3.0,191.0,218.0
4,3,1742442289.0,False,True,20.0,0.0,91.0,2.0,223.0,232.0
5,1,1736231937.0,False,True,20.0,0.0,36.0,2.0,90.0,28.0
1,8,1736399839.0,False,True,20.0,0.0,121.0,4.0,0.0,165.0
5,3,1738925411.0,True,False,0.0,0.0,118.0,3.0,50.0,52.0
5,8,1740336921.0,True,True,20.0,0.0,0.0,4.0,176.0,244.0
0,9,1739003055.0,False,False,0.0,0.0,137.0,4.0,68.0,219.0
0,2,1740300766.0,False,True,20.0,0.0,77.0,3.0,2.0,66.0
9,6,1738405549.0,False,True,20.0,0.0,111.0,1.0,57.0,87.0
2,6,1742855684.0,True,False,0.0,0.0,4.0,1.0,135.0,200.0
9,9,1737986740.0,False,True,20.0,0.0,26.0,4.0,79.0,246.0
9,3,1740029260.0,True,True,20.0,0.0,88.0,0.0,106.0,118.0
2,1,1739513100.0,True,True,20.0,0.0,71.0,4.0,58.0,94.0
3,8,1743363511.0,False,True,20.0,0.0,54.0,4.0,208.0,146.0
1,3,1742996966.0,True,False,0.0,0.0,12.0,4.0,80.0,49.0
8,7,1735773515.0,False,True,20.0,0.0,54.0,1.0,194.0,189.0
9,1,1742267864.0,False,True,20.0,0.0,130.0,1.0,55.0,121.0
6,7,1741545282.0,False,True,20.0,0.0,17.0,1.0,103.0,20.0
6,9,1740896388.0,True,False,0.0,0.0,18.0,4.0,60.0,35.0
5,4,1740598745.0,False,False,0.0,0.0,41.0,0.0,157.0,37.0
2,6,1740053367.0,True,True,20.0,0.0,110.0,1.0,226.0,9.0
5,6,1742227054.0,False,True,20.0,0.0,15.0,3.0,16.0,160.0
7,8,1739189608.0,False,True,20.0,0.0,107.0,3.0,114.0,86.0
7,2,1736613676.0,False,False,0.0,0.0,119.0,3.0,140.0,231.0
8,9,1739146394.0,False,True,20.0,0.0,31.0,2.0,4.0,80.0
0,3,1736925090.0,False,True,20.0,0.0,31.0,4.0,113.0,78.0
0,9,1736912989.0,True,False,0.0,0.0,69.0,3.0,22.0,227.0
2,3,1740422734.0,False,False,0.0,0.0,109.0,4.0,97.0,117.0
2,9,1740601748.0,False,False,0.0,0.0,124.0,3.0,234.0,124.0
9,4,1740557649.0,False,True,20.0,0.0,37.0,0.0,185.0,71.0
7,5,1742031530.0,True,True,20.0,0.0,60.0,4.0,167.0,130.0
9,2,1743552155.0,False,True,20.0,0.0,118.0,3.0,199.0,54.0
0,3,1736510372.0,False,False,0.0,0.0,139.0,1.0,133.0,153.0
1,2,1743428659.0,False,True,20.0,0.0,98.0,4.0,166.0,42.0
1,1,1736555929.0,False,True,20.0,0.0,49.0,2.0,23.0,134.0
2,9,1740389933.0,True,False,0.0,0.0,121.0,1.0,44.0,114.0
5,8,1742209094.0,False,False,0.0,0.0,133.0,1.0,178.0,190.0
0,0,1736516969.0,True,True,20.0,0.0,144.0,2.0,19.0,149.0
1,1,1742261112.0,True,False,0.0,0.0,44.0,1.0,71.0,74.0
0,7,1738069720.0,True,True,20.0,0.0,45.0,1.0,197.0,11.0
4,6,1742946709.0,True,True,20.0,0.0,76.0,3.0,59.0,64.0
6,0,1740163019.0,False,True,20.0,0.0,72.0,3.0,130.0,178.0
7,4,1743052914.0,False,False,0.0,0.0,96.0,4.0,172.0,109.0
9,9,1738554383.0,True,True,20.0,0.0,123.0,1.0,186.0,183.0
0,5,1743034104.0,True,False,0.0,0.0,25.0,1.0,64.0,47.0
6,4,1739116595.0,True,False,0.0,0.0,91.0,0.0,101.0,138.0
4,3,1737885538.0,False,False,0.0,0.0,101.0,3.0,75.0,43.0
9,0,1738883001.0,True,False,0.0,0.0,117.0,3.0,183.0,79.0
0,6,1741162557.0,True,True,20.0,0.0,103.0,3.0,230.0,67.0
2,8,1739743180.0,True,False,0.0,0.0,29.0,1.0,120.0,19.0
6,5,1740468278.0,True,True,20.0,0.0,58.0,2.0,98.0,89.0
9,2,1740778144.0,True,True,20.0,0.0,52.0,1.0,10.0,65.0
0,9,1739638002.0,False,True,20.0,0.0,14.0,2.0,138.0,0.0
6,3,1735984084.0,True,True,20.0,0.0,80.0,4.0,173.0,18.0
4,9,1737114316.0,False,False,0.0,0.0,5.0,1.0,161.0,48.0
0,4,1737980141.0,False,False,0.0,0.0,134.0,1.0,98.0,8.0
0,0,1739050190.0,False,True,20.0,0.0,127.0,1.0,231.0,139.0
0,4,1736876523.0,False,True,20.0,0.0,53.0,3.0,236.0,242.0
8,0,1740856010.0,False,True,20.0,0.0,134.0,3.0,40.0,61.0
2,8,1740775570.0,True,False,0.0,0.0,51.0,2.0,34.0,108.0
4,6,1741380872.0,False,False,0.0,0.0,2.0,2.0,212.0,58.0
9,2,1741488652.0,False,True,20.0,0.0,16.0,1.0,33.0,2.0
8,8,1739039670.0,True,True,20.0,0.0,70.0,2.0,179.0,174.0
5,1,1735995131.0,False,True,20.0,0.0,145.0,3.0,11.0,76.0
8,6,1738989950.0,True,False,0.0,0.0,13.0,2.0,9.0,234.0
7,8,1743132089.0,True,True,20.0,0.0,53.0,4.0,181.0,164.0
7,5,1743043031.0,True,False,0.0,0.0,15.0,3.0,42.0,151.0
0,9,1738450573.0,True,False,0.0,0.0,39.0,4.0,21.0,230.0
8,4,1741462249.0,True,False,0.0,0.0,26.0,2.0,17.0,240.0
5,6,1737662759.0,False,True,20.0,0.0,6.0,0.0,122.0,12.0
8,5,1736083282.0,True,False,0.0,0.0,125.0,1.0,117.0,99.0
2,4,1741925602.0,True,False,0.0,0.0,63.0,3.0,165.0,188.0
2,1,1739656219.0,False,True,20.0,0.0,55.0,4.0,121.0,210.0
5,7,1743394323.0,False,True,20.0,0.0,52.0,0.0,62.0,26.0
8,6,1737922848.0,False,True,20.0,0.0,32.0,0.0,72.0,29.0
6,5,1743194644.0,False,False,0.0,0.0,78.0,3.0,67.0,56.0
2,4,1738794059.0,True,False,0.0,0.0,23.0,3.0,87.0,59.0
2,4,1735839525.0,False,True,20.0,0.0,47.0,0.0,3.0,50.0
1,8,1738504026.0,True,False,0.0,0.0,125.0,1.0,48.0,184.0
8,0,1742526530.0,False,True,20.0,0.0,122.0,1.0,6.0,208.0
2,8,1742327436.0,False,True,20.0,0.0,19.0,4.0,9.0,13.0
4,5,1738212009.0,False,False,0.0,0.0,135.0,1.0,87.0,83.0
8,3,1738278231.0,False,False,0.0,0.0,98.0,0.0,35.0,186.0
7,9,1738021518.0,False,False,0.0,0.0,8.0,0.0,83.0,193.0
1,6,1742740109.0,True,False,0.0,0.0,7.0,2.0,202.0,68.0
2,8,1739793800.0,True,True,20.0,0.0,20.0,0.0,104.0,181.0
1,4,1742869195.0,True,True,20.0,0.0,50.0,1.0,158.0,3.0
7,4,1741509804.0,False,False,0.0,0.0,57.0,4.0,189.0,10.0
5,7,1741414755.0,True,False,0.0,0.0,115.0,2.0,109.0,211.0
5,6,1736493707.0,False,False,0.0,0.0,138.0,1.0,43.0,6.0
8,7,1742958661.0,False,True,20.0,0.0,6.0,4.0,100.0,133.0
7,9,1737582045.0,True,True,20.0,0.0,129.0,1.0,215.0,96.0
3,1,1736797107.0,True,False,0.0,0.0,43.0,2.0,235.0,84.0
3,8,1738190412.0,False,True,20.0,0.0,140.0,0.0,206.0,21.0
8,2,1741908606.0,False,True,20.0,0.0,25.0,2.0,12.0,225.0
0,5,1739386881.0,True,True,20.0,0.0,85.0,0.0,63.0,34.0
1,5,1742162841.0,False,True,20.0,0.0,122.0,2.0,96.0,179.0
1,1,1742597308.0,True,False,0.0,0.0,97.0,3.0,213.0,116.0
5,6,1738361438.0,True,False,0.0,0.0,51.0,1.0,125.0,119.0
